0.0 1.0 88.0 837.0
0.011451117496857233 2.0 163.0 2995.0
1.0114511174968572 2.0 161.0 3084.0
2.0114511174968572 2.0 161.0 3112.0
3.0114511174968572 2.0 161.0 3110.0
4.011451117496858 2.0 160.0 3109.0
5.011451117496858 2.0 160.0 3109.0
6.011451117496858 2.0 160.0 3109.0
7.011451117496858 2.0 160.0 3109.0
8.011451117496858 2.0 160.0 3109.0
9.011451117496858 2.0 160.0 3109.0
10.011451117496858 2.0 161.0 3110.0
11.011451117496858 2.0 161.0 3110.0
12.011451117496858 2.0 161.0 3110.0
13.011451117496858 2.0 161.0 3110.0
14.011451117496858 2.0 161.0 3110.0
15.011451117496858 2.0 161.0 3110.0
16.011451117496858 2.0 161.0 3110.0
17.011451117496858 2.0 161.0 3110.0
18.011451117496858 2.0 161.0 3110.0
19.011451117496858 2.0 161.0 3110.0
20.011451117496858 2.0 161.0 3110.0
21.011451117496858 2.0 161.0 3110.0
22.011451117496858 2.0 161.0 3109.0
23.011451117496858 3.0 203.0 4576.0
24.011451117496858 3.0 203.0 4612.0
25.011451117496858 3.0 203.0 4610.0
26.011451117496858 3.0 203.0 4609.0
27.011451117496858 3.0 203.0 4609.0
28.011451117496858 3.0 203.0 4609.0
29.011451117496858 3.0 203.0 4609.0
30.011451117496858 3.0 203.0 4609.0
31.011451117496858 3.0 203.0 4609.0
32.01145111749686 3.0 202.0 4608.0
33.01145111749686 3.0 202.0 4608.0
34.01145111749686 3.0 202.0 4608.0
35.01145111749686 3.0 202.0 4608.0
36.01145111749686 3.0 202.0 4608.0
37.01145111749686 3.0 202.0 4608.0
38.01145111749686 3.0 202.0 4608.0
39.01145111749686 3.0 202.0 4608.0
40.01145111749686 3.0 202.0 4608.0
41.01145111749686 3.0 202.0 4608.0
42.01145111749686 3.0 202.0 4608.0
43.01145111749686 3.0 202.0 4608.0
44.01145111749686 3.0 202.0 4608.0
45.01145111749686 5.0 286.0 7562.0
46.01145111749686 5.0 285.0 7609.0
47.01145111749686 5.0 285.0 7605.0
48.01145111749686 5.0 285.0 7609.0
49.01145111749686 5.0 285.0 7606.0
50.01145111749686 5.0 285.0 7604.0
51.01145111749686 5.0 285.0 7604.0
52.01145111749686 5.0 285.0 7604.0
53.01145111749686 5.0 285.0 7604.0
54.01145111749686 5.0 285.0 7604.0
55.01145111749686 5.0 285.0 7604.0
56.01145111749686 5.0 285.0 7604.0
57.01145111749686 5.0 285.0 7604.0
58.01145111749686 5.0 285.0 7604.0
59.01145111749686 5.0 285.0 7604.0
60.01145111749686 5.0 285.0 7604.0
61.01145111749686 5.0 285.0 7604.0
62.01145111749686 5.0 285.0 7604.0
63.01145111749686 5.0 285.0 7604.0
64.01145111749686 5.0 285.0 7604.0
65.01145111749686 5.0 285.0 7604.0
66.01145111749686 5.0 285.0 7604.0
67.01145111749686 5.0 285.0 7604.0
68.01145111749686 5.0 285.0 7603.0
69.01145111749686 7.0 368.0 10528.0
70.01145111749686 8.0 409.0 12074.0
71.01145111749686 8.0 409.0 11945.0
72.01145111749686 8.0 409.0 12111.0
73.01145111749686 8.0 409.0 12117.0
74.01145111749686 8.0 409.0 12113.0
75.01145111749686 8.0 409.0 12109.0
76.01145111749686 8.0 409.0 12109.0
77.01145111749686 8.0 409.0 12109.0
78.01145111749686 8.0 409.0 12109.0
79.01145111749686 8.0 409.0 12109.0
80.01145111749686 8.0 409.0 12109.0
81.01145111749686 8.0 409.0 12109.0
82.01145111749686 8.0 409.0 12109.0
83.01145111749686 8.0 409.0 12109.0
84.01145111749686 8.0 409.0 12109.0
85.01145111749686 8.0 409.0 12109.0
86.01145111749686 8.0 409.0 12109.0
87.01145111749686 8.0 409.0 12109.0
88.01145111749686 8.0 409.0 12109.0
89.01145111749686 8.0 409.0 12109.0
90.01145111749686 8.0 409.0 12109.0
91.01145111749686 8.0 409.0 12109.0
92.01145111749686 8.0 409.0 12109.0
93.01145111749686 8.0 409.0 12107.0
93.21564124047663 11.0 532.0 16525.0
94.01145111749686 11.0 532.0 16525.0
94.21564124047663 12.0 573.0 18052.0
95.01145111749686 12.0 573.0 18026.0
95.21564124047663 12.0 573.0 17837.0
96.01145111749686 12.0 573.0 17867.0
96.21564124047663 12.0 573.0 18127.0
97.01145111749686 12.0 573.0 18127.0
97.21564124047663 12.0 573.0 18121.0
98.01145111749686 12.0 573.0 18123.0
98.21564124047663 12.0 573.0 18128.0
99.01145111749686 12.0 573.0 18128.0
99.21564124047663 11.0 535.0 16630.0
100.01145111749686 11.0 536.0 16630.0
100.21564124047663 11.0 536.0 16625.0
101.01145111749686 11.0 536.0 16625.0
101.21564124047663 11.0 536.0 16620.0
102.01145111749686 11.0 536.0 16620.0
102.21564124047663 11.0 536.0 16621.0
103.01145111749686 11.0 536.0 16621.0
103.21564124047663 11.0 536.0 16625.0
104.01145111749686 11.0 536.0 16625.0
104.21564124047663 11.0 536.0 16624.0
105.01145111749686 11.0 536.0 16623.0
105.21564124047663 11.0 536.0 16621.0
106.01145111749686 11.0 536.0 16621.0
106.21564124047663 11.0 536.0 16617.0
107.01145111749686 11.0 536.0 16616.0
